# ./data/final-template//L101_FinalTemplate.csv,,,,,,,,,,,,,,,
# Written by L101_compile_template.R,,,,,,,,,,,,,,,
# Tue Oct 04 13:56:35 2016,,,,,,,,,,,,,,,
"# "" GCAM Data for Import into the IIASA Database """,,,,,,,,,,,,,,,
"# "" Various """,,,,,,,,,,,,,,,
model,scenario,region,Variable,Unit,X2005,X2010,X2020,X2030,X2040,X2050,X2060,X2070,X2080,X2090,X2100
GCAM,Ref,Africa_Eastern,Final Energy|Industry|Liquids,EJ/yr,0.081563867,0.1206729,0.2833317,0.4799481,0.8000537,1.3261583,2.155744,3.273255,4.502199,5.628943,6.570492
GCAM,Ref,Africa_Eastern,Final Energy|Industry|Solids,EJ/yr,0.60878608,0.68213043,1.2805862,1.8179814,2.4016006,3.1041283,3.9825572,4.8154251,5.266606,5.296037,5.071529
GCAM,Ref,Africa_Eastern,Final Energy|Liquids,EJ/yr,0.442168823,0.608560924,1.05503582,1.494428749,2.127589246,3.115400933,4.715769946,6.9513767,9.615395249,12.3993134,15.12019856
GCAM,Ref,Africa_Eastern,Final Energy|Residential and Commercial,EJ/yr,2.34415268,3.00624948,3.39457918,3.67943673,3.894091,3.97128365,4.137195659,4.455346908,4.946338037,5.564583369,6.296632831
GCAM,Ref,Africa_Eastern,Final Energy|Residential and Commercial|Electricity,EJ/yr,0.03374176,0.05263095,0.14298674,0.2421806,0.4013504,0.6583821,1.0667647,1.6489002,2.3586234,3.126096,3.937204
GCAM,Ref,Africa_Eastern,Final Energy|Residential and Commercial|Gases,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Ref,Africa_Eastern,Final Energy|Residential and Commercial|Heat,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Ref,Africa_Eastern,Final Energy|Residential and Commercial|Liquids,EJ/yr,0.06626972,0.07425673,0.14129144,0.20717613,0.2985396,0.44143555,0.64996764,0.9090539,1.1634986,1.3656903,1.5068842
GCAM,Ref,Africa_Eastern,Final Energy|Residential and Commercial|Solids,EJ/yr,0.2252482,0.2826528,0.44851,0.564455,0.583148,0.567928,0.541911319,0.488946808,0.404302037,0.319187069,0.246590631
GCAM,Ref,Africa_Eastern,Final Energy|Solids,EJ/yr,0.83403428,0.96478323,1.7290962,2.3824364,2.9847486,3.6720563,4.524468519,5.304371908,5.670908037,5.615224069,5.318119631
GCAM,Ref,Africa_Eastern,Final Energy|Solids|Biomass,EJ/yr,2.84878545,3.55550948,4.3771645,5.0284464,5.5666031,5.9310545,6.333532,6.6204,6.5828691,6.2525915,5.8010231
GCAM,Ref,Africa_Eastern,Final Energy|Solids|Biomass|Traditional,EJ/yr,2.018893,2.596709,2.661791,2.665625,2.611053,2.303538,1.878552,1.408446,1.019914,0.75361,0.605954
GCAM,Ref,Africa_Eastern,Final Energy|Solids|Coal,EJ/yr,0.00414183,0.00598275,0.0137227,0.019615,0.0291985,0.0445398,0.069488519,0.092417908,0.107952937,0.116242569,0.123050531
GCAM,Ref,Africa_Eastern,Final Energy|Transportation,EJ/yr,0.294352836,0.413649094,0.644674283,0.851027445,1.12304104,1.524708786,2.206899068,3.234310603,4.638846664,6.383639339,8.379348439
GCAM,Ref,Africa_Eastern,Final Energy|Transportation|Electricity,EJ/yr,1.76E-05,1.78E-05,0.000198,0.000503,0.00095,0.001601539,0.002807582,0.004989663,0.009454011,0.018647826,0.033720234
GCAM,Ref,Africa_Eastern,Final Energy|Transportation|Freight,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Ref,Africa_Eastern,Final Energy|Transportation|Gases,EJ/yr,0,0,0.014034203,0.042984926,0.092381094,0.173490956,0.289383904,0.449930578,0.659231463,0.92428559,1.246583594
GCAM,Ref,Africa_Eastern,Final Energy|Transportation|Hydrogen,EJ/yr,0,0,2.94E-05,0.000235,0.000714,0.001809208,0.004649276,0.010322562,0.020463541,0.03602582,0.056222248
GCAM,Ref,Africa_Eastern,Final Energy|Transportation|Liquids,EJ/yr,0.294335236,0.413631294,0.63041268,0.807304519,1.028995946,1.347807083,1.910058306,2.7690678,3.949697649,5.404680103,7.042822363
GCAM,Ref,Africa_Eastern,Final Energy|Transportation|Passenger,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Ref,Africa_Eastern,Secondary Energy|Solids,EJ/yr,0.83403463,0.96478375,1.7291024,2.3824449,2.9847489,3.6720603,4.5244785,5.3043679,5.670913,5.615222,5.31812
GCAM,Ref,Africa_Eastern,Emissions|CO2,Mt CO2/yr,355.2712649,223.2126823,8.801821901,94.60307767,294.8584411,437.7909102,542.6124777,792.5802065,1079.861657,1378.596007,1700.115402
GCAM,Ref,Africa_Eastern,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Ref,Africa_Eastern,Emissions|CO2|Carbon Capture and Storage|Biomass,Mt CO2/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Ref,Africa_Eastern,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,41.43938725,57.38729344,114.570616,170.4325037,252.2804522,382.1176756,569.6024827,819.4774898,1102.485339,1398.694862,1716.613584
GCAM,Ref,Africa_Eastern,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,33.64085157,46.74043998,79.81367193,110.3410045,153.1936199,219.0846728,325.3405135,465.411466,626.4056492,794.127477,960.7290253
GCAM,Ref,Africa_Eastern,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Industry,Mt CO2/yr,7.670144295,11.62041036,23.54922133,35.11344187,52.88930005,81.37559841,126.2198868,177.6345055,224.7077285,259.6980064,281.9053436
GCAM,Ref,Africa_Eastern,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Residential and Commercial,Mt CO2/yr,4.817811339,5.393744239,10.22817959,14.97187568,21.54684148,31.82472142,46.82055455,65.44729921,83.73621278,98.26530373,108.4096394
GCAM,Ref,Africa_Eastern,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,21.15289594,29.72628538,46.03627101,60.25568699,78.75747836,105.884353,152.3000721,222.3296613,317.961708,436.1641669,570.4140424
GCAM,Ref,Africa_Eastern,Emissions|CO2|Fossil Fuels and Industry|Energy Supply,Mt CO2/yr,7.798535675,10.64685346,34.75694409,60.09149915,99.08683231,163.0330028,244.2628125,354.0665738,476.0796899,604.5690718,755.8859921
GCAM,Ref,Africa_Eastern,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,6.410896309,8.299084592,25.26543729,36.35396764,50.73234115,73.73068674,103.4604203,148.0664787,201.5148278,262.3105852,331.0332183
GCAM,Ref,Africa_Eastern,Emissions|CO2|Land Use,Mt CO2/yr,313.8318776,165.8253888,-105.7687941,-75.82942602,42.57798886,55.67323458,-26.99000497,-26.89728332,-22.62368196,-20.09885494,-16.49818215
GCAM,Ref,Africa_Eastern,Emissions|BC,Mt BC/yr,0.349570762,0.388386355,0.403598536,0.411182956,0.411961254,0.401584033,0.391413919,0.380796273,0.370474509,0.358355086,0.343521877
GCAM,Ref,Africa_Eastern,Emissions|CH4,Mt CH4/yr,9.994626156,10.16462749,12.3457868,14.48674159,16.5057851,18.25629599,19.27508269,19.94262212,20.17399804,20.0524128,19.25657908
GCAM,Ref,Africa_Eastern,Emissions|CO,Mt CO/yr,54.61211077,35.3288813,36.10933615,37.55535533,38.51888231,38.23302546,37.59052263,36.68087981,35.40824094,34.06171658,30.57768916
GCAM,Ref,Africa_Eastern,Emissions|F-Gases,Mt CO2-equiv/yr,0.090664598,0.130392866,3.561969285,8.461328115,12.38692799,18.55720038,28.70842116,44.51009007,66.17533759,92.9162694,123.74376
GCAM,Ref,Africa_Eastern,Emissions|N2O,kt N2O/yr,208.8890053,138.7052227,217.0468033,296.7420303,400.6102643,547.5243388,755.6650709,1009.372741,1253.783403,1447.04757,1584.298381
GCAM,Ref,Africa_Eastern,Emissions|NOx,Mt NO2/yr,1.920807642,1.192214044,1.528192299,1.712789369,1.893545375,2.120034292,2.372000508,2.663627676,2.895311577,3.054579002,3.136321845
GCAM,Ref,Africa_Eastern,Emissions|OC,Mt OC/yr,2.028112066,2.16926471,2.205959548,2.212578684,2.178282583,2.08496628,1.976804622,1.85812562,1.748957237,1.658470679,1.585868329
GCAM,Ref,Africa_Eastern,Emissions|Sulfur,Mt SO2/yr,0.530317505,0.51644417,0.824526436,0.998402383,1.170550143,1.392935922,1.620485315,1.892646053,2.091769523,2.19854603,2.223129714
GCAM,Ref,Africa_Eastern,Land Cover,million Ha/yr,575.8975825,575.8973452,575.8972987,575.8973015,575.8973208,575.8972924,575.8972904,575.8973077,575.8973144,575.8972955,575.8973142
GCAM,Ref,Africa_Eastern,Land Cover|Cropland,million Ha/yr,53.6520712,56.10099471,56.27666194,59.57106937,65.26982763,68.31569095,68.52020564,68.28269254,68.43382298,68.56526624,68.91532917
GCAM,Ref,Africa_Eastern,Land Cover|Cropland|Energy Crops,million Ha/yr,0,0,2.47538039,6.52680576,11.846653,14.7185954,16.3990422,17.6775514,19.4664551,21.0647827,22.5886881
GCAM,Ref,Africa_Eastern,Land Cover|Forest,million Ha/yr,19.24441234,18.62536941,19.93832778,20.43862465,19.52861913,18.50890417,18.63643556,18.74496008,18.71974242,18.64977455,18.57522424
GCAM,Ref,Africa_Eastern,Land Cover|Pasture,million Ha/yr,250.0330029,249.9408431,250.5637251,249.2373594,247.0629003,246.5015069,246.6730788,247.012912,247.0100127,246.9302315,246.6089606
GCAM,Ref,Africa_Eastern,Price|Carbon,US$2005/tCO2,0,0,0,0,0,0,0,0,0,0,0
GCAM,Ref,Africa_Eastern,Temperature|Global Mean,degrees C,0.771346,0.853134,1.04532,1.28934,1.5969,1.94435,2.31509,2.69979,3.09664,3.49267,3.87987
GCAM,Ref,Africa_Northern,GDP|MER,billion US$2005/yr,275.2893,335.77056,506.98164,648.07422,773.99646,904.67694,1087.68288,1319.62086,1563.3882,1815.3624,2089.5546
GCAM,Ref,Africa_Northern,Population,million,155.017,167.629,183.264,192.389,196.326,196.198,196.496,192.472,185.274,176.528,167.362
GCAM,Ref,Africa_Northern,Primary Energy,EJ/yr,5.9099099,7.0505485,9.689093028,11.72484556,13.44899902,15.02869693,16.44956236,17.72787997,18.85787403,19.84918015,21.33951687
GCAM,Ref,Africa_Northern,Primary Energy|Biomass,EJ/yr,0.1428914,0.1946694,0.314207,0.5842789,1.0717189,1.609711,1.93149808,2.13281632,2.3110877,2.46681492,2.65538062
GCAM,Ref,Africa_Northern,Primary Energy|Biomass|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Ref,Africa_Northern,Primary Energy|Biomass|w/o CCS,EJ/yr,0.1428914,0.1946694,0.314207,0.5842789,1.0717189,1.609711,1.93149808,2.13281632,2.3110877,2.46681492,2.65538062
GCAM,Ref,Africa_Northern,Primary Energy|Coal,EJ/yr,0.204788,0.166631,0.308706,0.688576,1.42732,2.43015,3.27507,4.04824,4.75719,5.3789,6.32436
GCAM,Ref,Africa_Northern,Primary Energy|Coal|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Ref,Africa_Northern,Primary Energy|Coal|w/o CCS,EJ/yr,0.204788,0.166631,0.308706,0.688576,1.42732,2.43015,3.27507,4.04824,4.75719,5.3789,6.32436
GCAM,Ref,Africa_Northern,Primary Energy|Fossil,EJ/yr,5.712518,6.787341,9.251035,10.919593,12.028387,12.953196,13.892038,14.77179,15.53686,16.24344,17.478894
GCAM,Ref,Africa_Northern,Primary Energy|Fossil|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Ref,Africa_Northern,Primary Energy|Fossil|w/o CCS,EJ/yr,5.712518,6.787341,9.251035,10.919593,12.028387,12.953196,13.892038,14.77179,15.53686,16.24344,17.478894
GCAM,Ref,Africa_Northern,Primary Energy|Gas,EJ/yr,2.4702,3.03135,4.40436,5.51261,6.45555,7.14514,7.20179,6.90278,6.56158,6.3751,6.58344
GCAM,Ref,Africa_Northern,Primary Energy|Gas|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Ref,Africa_Northern,Primary Energy|Gas|w/o CCS,EJ/yr,2.4702,3.03135,4.40436,5.51261,6.45555,7.14514,7.20179,6.90278,6.56158,6.3751,6.58344
GCAM,Ref,Africa_Northern,Primary Energy|Geothermal,EJ/yr,0,0,0.01526981,0.03432309,0.05118694,0.05778861,0.0654397,0.07266698,0.07266703,0.07266705,0.07266703
GCAM,Ref,Africa_Northern,Primary Energy|Hydro,EJ/yr,0.0516204,0.0603183,0.0662735,0.0722286,0.0811228,0.092956,0.104789,0.116622,0.128456,0.140289,0.146205
GCAM,Ref,Africa_Northern,Primary Energy|Non-Biomass Renewables,EJ/yr,0.0545005,0.0685381,0.122431434,0.208137565,0.314778634,0.409234165,0.537999319,0.695144209,0.845096395,0.949436525,1.004074454
GCAM,Ref,Africa_Northern,Primary Energy|Nuclear,EJ/yr,0,0,0.001419594,0.012836094,0.034114483,0.056555762,0.088026961,0.128129439,0.16482993,0.1894887,0.2011678
GCAM,Ref,Africa_Northern,Primary Energy|Oil,EJ/yr,3.03753,3.58936,4.537969,4.718407,4.145517,3.377906,3.415178,3.82077,4.21809,4.48944,4.571094
GCAM,Ref,Africa_Northern,Primary Energy|Oil|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
