# ./data/final-template//L101_FinalTemplate.csv,,,,,,,,,,,,,,,
# Written by L101_compile_template.R,,,,,,,,,,,,,,,
# Mon Sep 12 09:45:08 2016,,,,,,,,,,,,,,,
"# "" GCAM Data for Import into the IIASA Database """,,,,,,,,,,,,,,,
"# "" Various """,,,,,,,,,,,,,,,
model,scenario,region,Variable,Unit,X2005,X2010,X2020,X2030,X2040,X2050,X2060,X2070,X2080,X2090,X2100
GCAM,Paris_plus,Africa_Eastern,Final Energy|Industry|Liquids,EJ/yr,0.081563867,0.1206729,0.290291,0.4659363,0.6554634,1.0645734,1.645727,2.358623,3.074699,3.682106,4.020697
GCAM,Paris_plus,Africa_Eastern,Final Energy|Industry|Solids,EJ/yr,0.60878608,0.68213043,1.2430189,1.7333492,2.23488867,2.42537731,2.64874729,2.73121737,2.52240571,2.07867059,1.50203248
GCAM,Paris_plus,Africa_Eastern,Final Energy|Liquids,EJ/yr,0.442168823,0.608560924,1.066112688,1.452885574,1.796529583,2.521641122,3.596353338,4.987791569,6.537049735,8.071032259,9.197516569
GCAM,Paris_plus,Africa_Eastern,Final Energy|Residential and Commercial,EJ/yr,2.34415248,3.006249479,3.377450729,3.65561014,3.83079185,3.91481212,4.03372359,4.15848863,4.4634581,4.9202591,5.50983695
GCAM,Paris_plus,Africa_Eastern,Final Energy|Residential and Commercial|Electricity,EJ/yr,0.03374176,0.05263095,0.14472715,0.2394945,0.4113623,0.6986556,1.1485797,1.7949171,2.5784883,3.4248579,4.322306
GCAM,Paris_plus,Africa_Eastern,Final Energy|Residential and Commercial|Gases,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Paris_plus,Africa_Eastern,Final Energy|Residential and Commercial|Heat,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Paris_plus,Africa_Eastern,Final Energy|Residential and Commercial|Liquids,EJ/yr,0.06626972,0.07425673,0.14499418,0.19630132,0.19965135,0.26283012,0.33013509,0.39492313,0.4371843,0.4472815,0.39225
GCAM,Paris_plus,Africa_Eastern,Final Energy|Residential and Commercial|Solids,EJ/yr,0.225248,0.282652799,0.411336399,0.47928632,0.4292632,0.2692374,0.1847588,0.1272374,0.0822655,0.0500447,0.02697895
GCAM,Paris_plus,Africa_Eastern,Final Energy|Solids,EJ/yr,0.83403408,0.964783229,1.654355299,2.21263552,2.66415187,2.69461471,2.83350609,2.85845477,2.60467121,2.12871529,1.52901143
